Commit,Date,related,PR/Issue,Root Cause,Impact,Fixing pattern,Fixing element
https://github.com/pytorch/pytorch/commit/5017c5fcad5889acba1623c634d0aaeadb676aa0,2021-04-20 14:17:47,2,,,,,
https://github.com/pytorch/pytorch/commit/48e675ac7519666ed5e96d8d49c468dfc15a5d66,2021-04-16 21:19:22,2,,,,,
https://github.com/pytorch/pytorch/commit/b383b635506a54e463c42502967a927f55bc4467,2021-04-15 10:48:36,2,,,,,
https://github.com/pytorch/pytorch/commit/c218ac3bc05e66cc64ad3458c017c5fc45ba090f,2021-04-13 18:25:22,2,,,,,
https://github.com/pytorch/pytorch/commit/b98f011cd44ca8b1ba60566b9177fe7b1219ab82,2021-04-13 17:49:25,2,,,,,
https://github.com/pytorch/pytorch/commit/cb4b3b04a8b907c317c101f3f16966fe732f3dcf,2021-04-09 0:58:25,2,,,,,
https://github.com/pytorch/pytorch/commit/4cf42fc62f6a5a4829cdd24c02a64ab2873b4560,2021-04-06 17:36:36,2,,,,,
https://github.com/pytorch/pytorch/commit/ca67c17e4615536bbbe7ad41cf19e3142ea39701,2021-04-06 16:49:38,2,,,,,
https://github.com/pytorch/pytorch/commit/6b2004649169fe3735028e4737af79999520f3a9,2021-04-01 12:09:49,2,,,,,
https://github.com/pytorch/pytorch/commit/63c70ae0321b2104849f383a378a63f46f47ea2d,2021-03-31 17:58:31,2,,,,,
https://github.com/pytorch/pytorch/commit/d5564618d0633362a8e3a52b8efc25c17d92be42,2021-03-29 17:15:45,2,,,,,
https://github.com/pytorch/pytorch/commit/028d2d6e6347bf2239a18696c030e687919298c6,2021-03-29 17:15:42,2,,,,,
https://github.com/pytorch/pytorch/commit/f067972527ab9e163c57bc68bd09a0540769b307,2021-03-27 14:55:50,2,,,,,
https://github.com/pytorch/pytorch/commit/6445c9a1cb01a898d8f06bf51e84a172fc577e8d,2021-03-27 14:55:44,2,,,,,
https://github.com/pytorch/pytorch/commit/df70e2fde57595e87bff55cb06af75aaa336b8a2,2021-03-26 14:19:19,2,,,,,
https://github.com/pytorch/pytorch/commit/4bf90558e0cbafbf03fa7e4285367f12658bde54,2021-03-25 10:44:17,2,,,,,
https://github.com/pytorch/pytorch/commit/7e33dc3498b21e0dc220f0730c9f601e23b030ff,2021-03-22 21:29:50,2,,,,,
https://github.com/pytorch/pytorch/commit/603097be18824a33069addec7b8f14ba5c3bc67a,2021-03-16 0:53:05,2,,,,,
https://github.com/pytorch/pytorch/commit/0584fd9339af7c939ab7d955db05743ba58ff86d,2021-03-10 19:51:36,2,,,,,
https://github.com/pytorch/pytorch/commit/99d7c8ff94c3c8ea51bd1758b7566408dbc44755,2021-03-10 18:27:52,2,,,,,
https://github.com/pytorch/pytorch/commit/70a43425e010ce92b1d6682f28c6b9abfd6fe98e,2021-03-10 14:57:17,2,,,,,
https://github.com/pytorch/pytorch/commit/17495e0318744f251811b800a361b774bcdce88a,2021-03-04 22:10:07,2,,,,,
https://github.com/pytorch/pytorch/commit/b59075eced1cfe3961deb1c57ab305f7eefded14,2021-03-03 22:20:41,2,,,,,
https://github.com/pytorch/pytorch/commit/b3c4ac63198d98627f04bdaf7e191c2074a67f7b,2021-03-03 11:23:02,2,,,,,
https://github.com/pytorch/pytorch/commit/43f810fa96a0d2c40387c8c84f710926d9ede3c1,2021-03-02 13:58:10,2,,,,,
https://github.com/pytorch/pytorch/commit/b3bf08e67f5cf29cbfd197e3c9e9a2f45e0b5c9d,2021-03-01 17:57:22,2,,,,,
https://github.com/pytorch/pytorch/commit/94e23e51c4d9db27e277f674c1cc6c3934ef5f0e,2021-02-26 19:48:19,2,,,,,
https://github.com/pytorch/pytorch/commit/b4a8d98247c4eac60ae594ae626886408dc4e2c0,2021-02-25 23:24:01,2,,,,,
https://github.com/pytorch/pytorch/commit/13121598efc7d86cb7ae6e05322bb95c1d0f16bc,2021-02-25 11:44:30,2,,,,,
https://github.com/pytorch/pytorch/commit/a649d808e6a2f714af8ea2073ef05435d73b55ac,2021-02-25 0:48:09,2,,,,,
https://github.com/pytorch/pytorch/commit/c9548176965557a76526ba0db23ff5c9facd3e97,2021-02-24 23:09:25,2,,,,,
https://github.com/pytorch/pytorch/commit/08d266943d2733b63add7e9bc8748d426d129fb6,2021-02-24 16:17:52,2,,,,,
https://github.com/pytorch/pytorch/commit/c78a4a52d2c9426fa8776ef3f65ce9d97b5f2922,2021-02-22 13:36:47,2,,,,,
https://github.com/pytorch/pytorch/commit/d1776549816bddc632eabe98da1142670798ba06,2021-02-22 2:49:48,2,,,,,
https://github.com/pytorch/pytorch/commit/65bfa1389d69958c180b23bfdcc28f64a02a9351,2021-02-20 16:01:19,2,,,,,
https://github.com/pytorch/pytorch/commit/9e54532947e4ff06e4265c61e0f9bf3577ef54f7,2021-02-18 13:01:42,2,,,,,
https://github.com/pytorch/pytorch/commit/f6321977e9ac9fbfb5c60a28824df1ea8c31ca7a,2021-02-18 1:24:02,2,,,,,
https://github.com/pytorch/pytorch/commit/f7aa88b400ba56b274b3f4bf5b62421665b7d7a3,2021-02-17 23:54:17,2,,,,,
https://github.com/pytorch/pytorch/commit/b9f051db9fc3ac906cccf9493162c0fecd10ba33,2021-02-17 20:37:47,2,,,,,
https://github.com/pytorch/pytorch/commit/f3f72b5c6bec78720d54e2bf65a37d8d80eebd1a,2021-02-16 15:33:42,2,,,,,
https://github.com/pytorch/pytorch/commit/db6e0c7c0eb56ac45af2b9c1e70d081b6bee83ee,2021-02-11 23:09:14,2,,,,,
https://github.com/pytorch/pytorch/commit/22b12179db15923007aaec80829766079bb0b9d1,2021-02-11 18:23:01,2,,,,,
https://github.com/pytorch/pytorch/commit/ac2bdf553ee0fb25c19926ba901b856b45405d77,2021-02-11 17:36:51,2,,,,,
https://github.com/pytorch/pytorch/commit/5431d87c3e4a2d88a62605b64d110b45692a34e9,2021-02-10 20:50:14,2,,,,,
https://github.com/pytorch/pytorch/commit/3cfbf6d3ac1629c608e3da561a16ca68d75385e5,2021-02-05 15:54:53,2,,,,,
https://github.com/pytorch/pytorch/commit/5a962369e2b527b36a737723df1fe9c180aa2925,2021-02-05 12:59:12,2,,,,,
https://github.com/pytorch/pytorch/commit/7b556db69d6545c7a61bd0a7f92da82c8085893c,2021-02-03 3:37:35,2,,,,,
https://github.com/pytorch/pytorch/commit/351ee1ece709846779367749d104005ca0bccfb4,2021-02-02 15:34:29,2,,,,,
https://github.com/pytorch/pytorch/commit/52609c8c653890331c2dbece5ec464e2703c0ace,2021-01-29 15:50:40,2,,,,,
https://github.com/pytorch/pytorch/commit/cedfa4ccd89d3b2869e8433cc8a02ba6afa8e8c2,2021-01-28 13:54:20,2,,,,,
https://github.com/pytorch/pytorch/commit/e9ffad088f720b70dc6836cc8672b812560ededa,2021-01-27 13:40:49,2,,,,,
https://github.com/pytorch/pytorch/commit/3cd8ed972aa7a64b4bee2c6f0e48fc6fb7cc22ce,2021-01-21 18:20:55,2,,,,,
https://github.com/pytorch/pytorch/commit/66adfcd25859ed92075969b7b8fd67b5341931c6,2021-01-20 12:34:43,2,,,,,
https://github.com/pytorch/pytorch/commit/74268789811c71a82c9305bfbb472b5d716c3005,2021-01-13 15:30:19,2,,,,,
https://github.com/pytorch/pytorch/commit/6420071b43dc9f2679c22952b5051b0c28f42da2,2021-01-12 10:55:18,2,,,,,
https://github.com/pytorch/pytorch/commit/5a63c452e638dad8e077887ad8d2c94ff0e23917,2021-01-08 0:20:21,2,,,,,
https://github.com/pytorch/pytorch/commit/7ce8f7e4884c4ab9d01941f4fcb8326471c30e8b,2021-01-07 17:57:34,2,,,,,
https://github.com/pytorch/pytorch/commit/3270e661c3e885171ffd3a7fa94cb085b267be3a,2021-01-06 17:56:07,2,,,,,
https://github.com/pytorch/pytorch/commit/f975f99d1d8e164fb1e59940b95d7ec89d294f64,2020-12-18 11:41:27,2,,,,,
https://github.com/pytorch/pytorch/commit/ed0489c11a5a91a493dff6bb5f57579162fca9de,2020-12-17 23:45:37,2,,,,,
https://github.com/pytorch/pytorch/commit/60b4c4010153059ad589f481d20a48fe53e2964b,2020-12-16 21:02:11,2,,,,,
https://github.com/pytorch/pytorch/commit/399b07a8f959564715d7e0c085777c6b0f4b80af,2020-12-16 17:51:08,2,,,,,
https://github.com/pytorch/pytorch/commit/16f4b0ed6b7f94f8afb89a75bc5c1a3c8c26202d,2020-12-15 17:08:09,2,,,,,
https://github.com/pytorch/pytorch/commit/9234f5026dbaf09a41b82bb6cf5f10ad4eeb03f2,2020-12-15 6:15:48,2,,,,,
https://github.com/pytorch/pytorch/commit/86cf1e135879238a9fd8d00f06e5096e18f534ba,2020-12-14 16:19:40,2,,,,,
https://github.com/pytorch/pytorch/commit/e3542d2c12d8aaaccf8a53873e480c20dc6b7338,2020-12-11 16:57:57,2,,,,,
https://github.com/pytorch/pytorch/commit/84fce6d29ad7146ccb198c47aad17a267261da46,2020-12-10 18:19:12,2,,,,,
https://github.com/pytorch/pytorch/commit/a480ca53028658ec32ee18183a40cda60304663a,2020-12-10 16:10:51,2,,,,,
https://github.com/pytorch/pytorch/commit/0c70585505a5621c9fafd35277361a317bd0b1bc,2020-12-10 15:22:49,2,,,,,
https://github.com/pytorch/pytorch/commit/70853c502143c65625977768e3ca68284ed0cbfa,2020-12-10 15:14:58,2,,,,,
https://github.com/pytorch/pytorch/commit/003c30ba824861603b2ea99395771af995c51eef,2020-12-10 6:54:02,2,,,,,
https://github.com/pytorch/pytorch/commit/dfa38087046d60d6408198075921f87ffff1c651,2020-12-09 17:50:19,2,,,,,
https://github.com/pytorch/pytorch/commit/c29f51642ecc41da3a6a40e7685ef4decce8bbf3,2020-12-08 10:58:22,2,,,,,
https://github.com/pytorch/pytorch/commit/42e6951e62a15b063a96f2d012d2f268b8c1d23e,2020-12-04 16:19:59,2,,,,,
https://github.com/pytorch/pytorch/commit/1c02be1b6a0f6d02d3a0ae19c13d51a3e59a55ae,2020-12-01 17:55:18,2,,,,,
https://github.com/pytorch/pytorch/commit/6eaf1e358c32c24e300df2fb0586137886788017,2020-11-20 13:53:24,2,,,,,
https://github.com/pytorch/pytorch/commit/efeb988518b7bde70ab133bceee44ef9745070d7,2020-11-18 21:45:46,2,,,,,
https://github.com/pytorch/pytorch/commit/5eaf8562cd073791fc5e1867869d214caf0dd2f8,2020-11-18 15:26:47,2,,,,,
https://github.com/pytorch/pytorch/commit/3611d26a25bd889627403a808ea667ac99c09904,2020-11-16 23:50:24,2,,,,,
https://github.com/pytorch/pytorch/commit/2ed343087703a71e3cf6f35f5bdf0e228b1e8768,2020-11-13 5:00:29,2,,,,,
https://github.com/pytorch/pytorch/commit/88ec72e1c2a4b1e2a15cbe4703b9567bf9369a09,2020-11-11 11:11:28,2,,,,,
https://github.com/pytorch/pytorch/commit/47198e32085912d8629fc0a16d0be54eb17c1016,2020-11-06 14:34:12,2,,,,,
https://github.com/pytorch/pytorch/commit/611080a118fff166c85f3200d860f3b059abac6f,2020-11-06 13:34:25,2,,,,,
https://github.com/pytorch/pytorch/commit/60ae84754e58d72ceb0a9621209fb70cff598064,2020-11-04 22:14:04,2,,,,,
https://github.com/pytorch/pytorch/commit/848901f2768bce1d843f9a5685aa452532386198,2020-11-04 19:54:08,2,,,,,
https://github.com/pytorch/pytorch/commit/dc0d68a1ee3800ed4024762d018f85256e80f5ad,2020-11-03 16:07:21,2,,,,,
https://github.com/pytorch/pytorch/commit/7f125bca1cd42ebd8e07c97f1bd1682dff5cf387,2020-11-02 17:00:12,2,,,,,
https://github.com/pytorch/pytorch/commit/7f056e99dd10cff3dab0a6e1931335a3bb2a1ce4,2020-10-30 22:04:14,2,,,,,
https://github.com/pytorch/pytorch/commit/115bbf9945dfef34d036c07bd329d800ede0c51b,2020-10-27 19:10:03,2,,,,,
https://github.com/pytorch/pytorch/commit/bbe5bfaa4f5ec1d80cd971198e4abcfd2ea96a7a,2020-10-27 13:23:42,2,,,,,
https://github.com/pytorch/pytorch/commit/2397c8d1f78cb5b48bcec9c180c1eef81c13b887,2020-10-26 21:27:12,2,,,,,
https://github.com/pytorch/pytorch/commit/3526b604b1c7fd3be0c6f4e898f0599081f0ee6a,2020-10-22 12:24:43,2,,,,,
https://github.com/pytorch/pytorch/commit/be0c431874b6aac30b8b48f15d92092454f40a5e,2020-10-16 13:58:02,2,,,,,
https://github.com/pytorch/pytorch/commit/c37baa9177aacbe5db12557c4f946222d039f9de,2020-10-16 11:48:42,2,,,,,
https://github.com/pytorch/pytorch/commit/86abc8cd481bfa2b9bb741722770796966778ab1,2020-10-15 2:09:53,2,,,,,
https://github.com/pytorch/pytorch/commit/45de2ee3ac83c8eb85138d7440413ff625bfaeaa,2020-10-14 10:36:55,2,,,,,
https://github.com/pytorch/pytorch/commit/d93cae00f269735c52abd0fa0f41bdc823ba2cb0,2020-10-08 4:35:55,2,,,,,
https://github.com/pytorch/pytorch/commit/ce82b522c8f343419a1fbb1bf2405b89121b0335,2020-10-07 18:03:38,2,,,,,
https://github.com/pytorch/pytorch/commit/0927e02a6aea1cea8b7b324d2b9fca5dcda494d3,2020-10-07 17:07:52,2,,,,,
https://github.com/pytorch/pytorch/commit/92ebb04f9206882e6d312a8b91318545f43a53c2,2020-09-24 19:26:59,2,,,,,
https://github.com/pytorch/pytorch/commit/a5a4924c2793b64bf68491c136d83f319c133a2d,2020-09-23 13:55:08,2,,,,,
https://github.com/pytorch/pytorch/commit/2a37f3fd2f74e2d10f3440e6dfef2d5389caab62,2020-09-22 20:26:47,2,,,,,
https://github.com/pytorch/pytorch/commit/6c98d904c09b69f1e7748cf3d80e2193df5fff63,2020-09-10 4:18:45,2,,,,,
https://github.com/pytorch/pytorch/commit/211ece7267f6efe6c1b08f112ab5a80dad2840b2,2020-09-09 15:26:22,2,,,,,
https://github.com/pytorch/pytorch/commit/d23f3170ef285926a0922c30cc3088a76535e3ba,2020-09-09 11:07:13,2,,,,,
https://github.com/pytorch/pytorch/commit/24ca6aab024f4e45e462e387ffd710a1d25b59da,2020-09-03 10:45:53,2,,,,,
https://github.com/pytorch/pytorch/commit/f150f924d3b9a9d1e751804b97a6727add8d68b8,2020-08-31 20:25:50,2,,,,,
https://github.com/pytorch/pytorch/commit/8ecfa9d9a2b6a53230db5a37e0c05f645e2ed514,2020-08-25 12:42:42,2,,,,,
https://github.com/pytorch/pytorch/commit/0744dd6166f1658bd1d1c83fd1772b43eda406e7,2020-08-18 16:44:16,2,,,,,
https://github.com/pytorch/pytorch/commit/57af1ec14594a73c8f2b73bf70c04ba7efeb6eab,2020-08-17 20:08:57,2,,,,,
https://github.com/pytorch/pytorch/commit/fc304bec9f550075d4c899aa0fc5b1a0a573c1e5,2020-08-14 2:49:40,2,,,,,
https://github.com/pytorch/pytorch/commit/02f58bdbd7e0728910e2a5ae8a731653ddd369c1,2020-08-07 16:12:53,2,,,,,
https://github.com/pytorch/pytorch/commit/cb1ac94069700e47f7283c41820d3c2de0af9553,2020-08-07 2:54:03,2,,,,,
https://github.com/pytorch/pytorch/commit/5023995292f5119c447de15c20a375b7e3aa2d0b,2020-08-05 18:55:46,2,,,,,
https://github.com/pytorch/pytorch/commit/0f358fab6b92307edba4d89a855cac395f5b1565,2020-08-05 1:59:40,2,,,,,
https://github.com/pytorch/pytorch/commit/7cd92aaa6b1045e5cb1e2896e471cc521a26525e,2020-07-30 14:01:51,2,,,,,
https://github.com/pytorch/pytorch/commit/8a644f0c136cb12cf200050c2ae6875ec487d174,2020-07-28 19:43:19,2,,,,,
https://github.com/pytorch/pytorch/commit/38580422bb994cf31d7708f63c698f4a2f4bf0a3,2020-07-24 21:34:42,2,,,,,
https://github.com/pytorch/pytorch/commit/c5fdcd85c7570b654eec45b6cba7cc75b0cf8f6b,2020-07-23 18:56:48,2,,,,,
https://github.com/pytorch/pytorch/commit/2a3ab71f285ee3ad10d39c716fe4ba90e7c849b2,2020-07-23 0:06:48,2,,,,,
https://github.com/pytorch/pytorch/commit/dac393fa245aceaa95ec72b45801a0b90d1e8c6e,2020-07-21 16:14:17,2,,,,,
https://github.com/pytorch/pytorch/commit/46eb8d997c65ee78981b5ff05b1cd620cd05c9a2,2020-07-18 20:26:42,2,,,,,
https://github.com/pytorch/pytorch/commit/d72c9f42009bcf35e491259ca1a08bfcf69cbc0a,2020-07-17 23:26:48,2,,,,,
https://github.com/pytorch/pytorch/commit/92b95e5243396cbdef30061cd81243e1d0b69416,2020-07-17 16:54:17,2,,,,,
https://github.com/pytorch/pytorch/commit/9ed825746aaebe5c726042f1b2143cd3d3acd521,2020-07-16 18:11:57,2,,,,,
https://github.com/pytorch/pytorch/commit/4ddf27ba48ba3313a20d3316a8929cd42436ddbc,2020-07-14 20:17:59,2,,,,,
https://github.com/pytorch/pytorch/commit/402be850a8946e8967dedb3375fc6f33b379b397,2020-07-12 14:40:19,2,,,,,
https://github.com/pytorch/pytorch/commit/a1ed6e1eb30c03db55881bca536e5edf64622a1b,2020-07-11 2:39:23,2,,,,,
https://github.com/pytorch/pytorch/commit/6cbb92494d6510e683dc1d2d80fad9f6ddec3e62,2020-07-10 20:40:04,2,,,,,
https://github.com/pytorch/pytorch/commit/a548c6b18ff5a337b6329ed7b2381cfb4d3da2ed,2020-07-10 15:19:04,2,,,,,
https://github.com/pytorch/pytorch/commit/df1f8a48d871c4696b8eba3e189a3acf4264ddff,2020-07-09 14:44:23,2,,,,,
https://github.com/pytorch/pytorch/commit/078669f6c3b0eb48cdb32be4bd4c3e7a9500e682,2020-07-06 19:29:03,2,,,,,
https://github.com/pytorch/pytorch/commit/b678666a0484aa6e0b0fa82856169d795dbcdf19,2020-07-02 15:36:59,2,,,,,
https://github.com/pytorch/pytorch/commit/73f11dc3d11dddb7fc07808ba20a726171ba5308,2020-07-01 22:49:37,2,,,,,
https://github.com/pytorch/pytorch/commit/b05c34259b5e3ff9b55fba5a24d7c5f2f2036471,2020-06-25 18:16:37,2,,,,,
https://github.com/pytorch/pytorch/commit/eae1ed99a35eac4e7b6daf7123136e832c50a158,2020-06-25 2:42:33,2,,,,,
https://github.com/pytorch/pytorch/commit/2e6da362984735f0178908bd950983ca15f42652,2020-06-23 19:41:12,2,,,,,
https://github.com/pytorch/pytorch/commit/07e581d639961e0d460111bcd8164f303e16ca9b,2020-06-19 13:05:26,2,,,,,
https://github.com/pytorch/pytorch/commit/5f309505ce2413df0aae1bc4ad8cec534fad9246,2020-06-18 11:34:13,2,,,,,
https://github.com/pytorch/pytorch/commit/b3dd4d9c3375fbeace36088d53b445d5f14ae246,2020-06-16 13:52:38,2,,,,,
https://github.com/pytorch/pytorch/commit/f13be5fde120d0266a6af143544f2c665a0e5e78,2020-06-15 22:57:04,2,,,,,
https://github.com/pytorch/pytorch/commit/b5848833f05cfd68770daed0fb6a71a01a206873,2020-06-11 18:37:21,2,,,,,
https://github.com/pytorch/pytorch/commit/91d539097b676119ff2a6a1b12a4cc96acedb42d,2020-06-11 17:03:18,2,,,,,
https://github.com/pytorch/pytorch/commit/307920731d3d79dd394e54c2032d41b443353f9b,2020-06-09 23:05:32,2,,,,,
https://github.com/pytorch/pytorch/commit/a6690bdb5bde42bd8fe8e8eddfe0fe88a1f98249,2020-06-05 13:30:44,2,,,,,
https://github.com/pytorch/pytorch/commit/71af538e31547e5b1bc814c9e00323a21905baf3,2020-06-02 16:35:39,2,,,,,
https://github.com/pytorch/pytorch/commit/e358adb42c2ec57b1243bfa841f13b73ab4997d2,2020-06-02 12:38:24,2,,,,,
https://github.com/pytorch/pytorch/commit/233185323637ab09a13f951103d5156ce35c0047,2020-05-29 0:15:45,2,,,,,
https://github.com/pytorch/pytorch/commit/b0420cc2dec44a889846ed6315136b1918b97ff5,2020-05-28 0:55:25,2,,,,,
https://github.com/pytorch/pytorch/commit/d627f2b174136b720dcc99380e2b98f535d1f169,2020-05-27 10:41:13,2,,,,,
https://github.com/pytorch/pytorch/commit/bbb5e106ad6228953df6c7f5c8916b26dc0cb457,2020-05-27 10:41:02,2,,,,,
https://github.com/pytorch/pytorch/commit/b7882f9bd65de5a4c60f625d56186b583c1d6842,2020-05-27 10:38:58,2,,,,,
https://github.com/pytorch/pytorch/commit/9c88b23fa09c251d469163e618d06c0254fd7e45,2020-05-20 20:49:40,2,,,,,
https://github.com/pytorch/pytorch/commit/f3b5c22dba1cc2d7a2678cd00b18641b28ad1029,2020-05-19 10:51:38,2,,,,,
https://github.com/pytorch/pytorch/commit/87f40fef847aeb11e951c03462eca21806d602b4,2020-05-15 19:49:03,2,,,,,
https://github.com/pytorch/pytorch/commit/acacad25755050988757be08114de9e5bbd2026d,2020-05-15 10:18:30,2,,,,,
https://github.com/pytorch/pytorch/commit/bae895cef0c12df5f64afa155ce5462e06f0e04a,2020-05-15 4:40:48,2,,,,,
https://github.com/pytorch/pytorch/commit/628e3b6fbd518dd1589773854e082e339cf9754c,2020-05-14 11:18:14,2,,,,,
https://github.com/pytorch/pytorch/commit/324dc1623e2f91892038fb1b151450a7c6529dd9,2020-05-11 2:15:45,2,,,,,
https://github.com/pytorch/pytorch/commit/5a386a0a7873c76d69a950626994583974057233,2020-05-07 23:39:01,2,,,,,
https://github.com/pytorch/pytorch/commit/32329c33383158f401e7bb0a52163cc8c54cf984,2020-05-07 22:58:15,2,,,,,
https://github.com/pytorch/pytorch/commit/122587dcb41427f473b7833eaf254384919e06fc,2020-05-07 1:35:00,2,,,,,
https://github.com/pytorch/pytorch/commit/8c91b782779e3536c7ede622333c5b3cb5798d42,2020-05-06 1:34:59,2,,,,,
https://github.com/pytorch/pytorch/commit/563bbeb8905f4cea0bc5353dc12518c61113128e,2020-05-05 19:31:24,2,,,,,
https://github.com/pytorch/pytorch/commit/5b0244ee8fe1a2d33ba9c56826cd37198149b8ed,2020-05-05 14:39:50,2,,,,,
https://github.com/pytorch/pytorch/commit/77dd00c85007cd1e86cce8437d62bc9d60e7a0ad,2020-05-04 15:18:11,2,,,,,
https://github.com/pytorch/pytorch/commit/6098cf7e33944e142dc985813c8f8f496b505cec,2020-04-29 17:48:23,2,,,,,
https://github.com/pytorch/pytorch/commit/e55d2e6fa609009d55292d9e57f383aaec432e68,2020-04-29 0:35:17,2,,,,,
https://github.com/pytorch/pytorch/commit/201ba139115adeecae4f094a9c9790200e53ff99,2020-04-27 14:16:51,2,,,,,
https://github.com/pytorch/pytorch/commit/0048243f70f37a3ae74725fb21c88704d3ab62bb,2020-04-27 13:49:04,2,,,,,
https://github.com/pytorch/pytorch/commit/9b0e7ebab0b7c6c8c15df1006cce61255646df8f,2020-04-22 13:36:18,2,,,,,
https://github.com/pytorch/pytorch/commit/a05406ea56abe021e4bfe93374f777428623dacf,2020-04-21 14:28:33,2,,,,,
https://github.com/pytorch/pytorch/commit/246b208e4f60d6894ffaeeed8c9746e331fa6f6f,2020-04-21 12:27:36,2,,,,,
https://github.com/pytorch/pytorch/commit/3d2d5c82da797226722ae312d045665ea64b3d9f,2020-04-21 3:29:04,2,,,,,
https://github.com/pytorch/pytorch/commit/4668d47d1fca21281501bf6f284ebfb8417b932e,2020-04-17 20:28:07,2,,,,,
https://github.com/pytorch/pytorch/commit/bede7d999523d02e636a8981c0dff233b67f1a62,2020-04-16 11:58:03,2,,,,,
https://github.com/pytorch/pytorch/commit/f548946363ae8d2875b345b58c71b057f628cd1e,2020-04-15 23:40:59,2,,,,,
https://github.com/pytorch/pytorch/commit/2f5b523cd0aa0443b2cc34e580a87846aedd776d,2020-04-09 22:35:05,2,,,,,
https://github.com/pytorch/pytorch/commit/ddf5755ff832b3115af3c57d0203d49c9c2308aa,2020-04-09 11:06:25,2,,,,,
https://github.com/pytorch/pytorch/commit/7487b2a18498d3697a2fc0f1728041fa88ffeb73,2020-04-09 5:57:21,2,,,,,
https://github.com/pytorch/pytorch/commit/5f25e98fc758ab2f32791364d855be8ff9cb36e7,2020-04-09 3:20:32,2,,,,,
https://github.com/pytorch/pytorch/commit/93256617c8622760181dacf03c41cc0577ac0ea6,2020-04-08 14:22:50,2,,,,,
https://github.com/pytorch/pytorch/commit/173e444e662886bc9ced6b1954e71a0961ba176f,2020-04-02 14:35:05,2,,,,,
https://github.com/pytorch/pytorch/commit/5d1205bf02296237f7ac556a6269283aa55e2a36,2020-04-01 16:03:21,2,,,,,
https://github.com/pytorch/pytorch/commit/9018538ab3f4375e763b7d74fabffd2b720c496c,2020-03-30 22:30:37,2,,,,,
https://github.com/pytorch/pytorch/commit/b1f08e7426a56a323e6928365918093b65aa4fb6,2020-03-30 16:13:17,2,,,,,
https://github.com/pytorch/pytorch/commit/f3151052cea8d8f720d426c47cd16124a9cb4de8,2020-03-30 15:39:39,2,,,,,
https://github.com/pytorch/pytorch/commit/75e4c53b35cabfda5237b467bd7ddf005d0c7dc2,2020-03-27 21:53:35,2,,,,,
https://github.com/pytorch/pytorch/commit/1d52530855e2afb988685df3a5eadfcebee2bd79,2020-03-24 14:00:59,2,,,,,
https://github.com/pytorch/pytorch/commit/c85697d74d999ac456a95e11a373f78ea90b0922,2020-03-23 11:07:43,2,,,,,
https://github.com/pytorch/pytorch/commit/a5b5ea9852fd90dc74e21ac5b331ee076dea8544,2020-03-20 11:23:52,2,,,,,
https://github.com/pytorch/pytorch/commit/86fb522acdd11f8caf5f4b0e0f3269ca515745c5,2020-03-11 20:36:03,2,,,,,
https://github.com/pytorch/pytorch/commit/4c99351de62fdaf2fe0dd6fb47c7304bdf985649,2020-03-06 12:53:57,2,,,,,
https://github.com/pytorch/pytorch/commit/e132047f1bc6ceaadb119d36663106fe5b40ae49,2020-03-04 22:00:58,2,,,,,
https://github.com/pytorch/pytorch/commit/8269c4f3d30ad950a873d900f7de0880cdd38878,2020-03-04 14:10:53,2,,,,,
https://github.com/pytorch/pytorch/commit/b874c039f6e7819a0c00d3f4cc0bb74f47ddc7b3,2020-03-02 18:43:50,2,,,,,
https://github.com/pytorch/pytorch/commit/7f1112820a275576de4cdd6f014964a6497ccc9a,2020-02-28 2:48:04,2,,,,,
https://github.com/pytorch/pytorch/commit/7c13f576eabb1cc715020b36e10c7f985500d5fc,2020-02-28 2:47:59,2,,,,,
https://github.com/pytorch/pytorch/commit/97541a510677abdda288d2e8921072fcb21b9571,2020-02-28 2:46:29,2,,,,,
https://github.com/pytorch/pytorch/commit/1507573a520ed64f63f052bc9672219d72a49aaf,2020-02-28 1:29:58,2,,,,,
https://github.com/pytorch/pytorch/commit/4dad00b64b396ef81f16bdb896175688fc629f4d,2020-02-26 21:44:40,2,,,,,
https://github.com/pytorch/pytorch/commit/7caf3c396ba457fc1fb652d5e0bf121c2711721b,2020-02-25 0:52:43,2,,,,,
https://github.com/pytorch/pytorch/commit/bc5e9e0d554c5a0e9d1b5f6330b7262209586e71,2020-02-24 23:03:33,2,,,,,
https://github.com/pytorch/pytorch/commit/ac9b40164d1004c79daacca8e87eb4f5339c1587,2020-02-20 23:10:51,2,,,,,
https://github.com/pytorch/pytorch/commit/bf0951d937bf65eebfacf481257eae7aa3353419,2020-02-19 22:30:29,2,,,,,
https://github.com/pytorch/pytorch/commit/ecd3c252b4da3056797f8a505c9ebe8d68db55c4,2020-02-14 1:53:11,2,,,,,
https://github.com/pytorch/pytorch/commit/acd51e13f727af22e6c9e579518362898f1b12e6,2020-02-11 20:38:49,2,,,,,
https://github.com/pytorch/pytorch/commit/7ea6559658a6f650363f8b96f462bbc047e29124,2020-02-04 18:00:54,2,,,,,
https://github.com/pytorch/pytorch/commit/4cc6e6bbbe1fb114e7d7fb207ef2deb567950102,2020-02-01 16:15:50,2,,,,,
https://github.com/pytorch/pytorch/commit/765904f1b97bbdda1f4070ba28d7f43e25de16b2,2020-01-30 18:30:03,2,,,,,
https://github.com/pytorch/pytorch/commit/c13df8b68820cfebb93e302907ee68581d2ad59b,2020-01-21 14:30:30,2,,,,,
